Title,Release_Year,Team,Rating,Plays,Backlogs,Wishlist,Genres,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
Condemned: Criminal Origins,2005,"['WB Games', 'Monolith Productions']",3.5,1300.0,528000.0,270000.0,"adventure, shooter",x360,Sega,0.36,0.03,0.0,0.03,0.42
PlayStation All-Stars Battle Royale,2012,"['SCE Santa Monica Studio', 'Sony Computer Entertainment']",2.4,2600.0,132000.0,78000.0,"fighting, platform",ps3,Sony Computer Entertainment,0.5,0.28,0.04,0.14,0.96
PlayStation All-Stars Battle Royale,2012,"['SCE Santa Monica Studio', 'Sony Computer Entertainment']",2.4,2600.0,132000.0,78000.0,"fighting, platform",psv,Sony Computer Entertainment,0.26,0.15,0.01,0.1,0.52
Mount & Blade: Warband,2010,"['Paradox Interactive', 'Taleworlds']",3.9,2400.0,309000.0,110000.0,"adventure, rpg, shooter, simulator, strategy",pc,Paradox Interactive,0.01,0.01,0.0,0.0,0.02
Digimon World: Next Order,2016,"['Bandai Namco Entertainment Europe', 'B.B. Studio']",3.1,321000.0,242000.0,133000.0,"adventure, rpg, simulator",psv,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09
Odin Sphere: Leifthrasir,2016,"['Atlus', 'Vanillaware']",4.1,895000.0,740000.0,349000.0,rpg,ps4,Nippon Ichi Software,0.06,0.03,0.07,0.02,0.18
Odin Sphere: Leifthrasir,2016,"['Atlus', 'Vanillaware']",4.1,895000.0,740000.0,349000.0,rpg,psv,Nippon Ichi Software,0.02,0.03,0.08,0.02,0.15
Odin Sphere: Leifthrasir,2016,"['Atlus', 'Vanillaware']",4.1,895000.0,740000.0,349000.0,rpg,ps3,Nippon Ichi Software,0.01,0.02,0.03,0.01,0.06
Bulletstorm,2011,"['People Can Fly', 'Electronic Arts']",3.2,2300.0,299000.0,125000.0,shooter,x360,Electronic Arts,0.61,0.32,0.01,0.08,1.02
Bulletstorm,2011,"['People Can Fly', 'Electronic Arts']",3.2,2300.0,299000.0,125000.0,shooter,ps3,Electronic Arts,0.23,0.2,0.01,0.08,0.53
Bulletstorm,2011,"['People Can Fly', 'Electronic Arts']",3.2,2300.0,299000.0,125000.0,shooter,pc,Electronic Arts,0.07,0.07,0.0,0.02,0.16
The Witcher 2: Assassins of Kings,2011,"['Atari', 'CD Projekt RED']",3.6,1600.0,605000.0,169000.0,"adventure, rpg",pc,Namco Bandai Games,0.25,0.56,0.0,0.15,0.96
The Witcher 2: Assassins of Kings,2011,"['Atari', 'CD Projekt RED']",3.6,1600.0,605000.0,169000.0,"adventure, rpg",x360,Namco Bandai Games,0.48,0.36,0.02,0.08,0.94
Animal Crossing: City Folk,2008,"['Nintendo', 'Nintendo EAD Group No. 2']",3.4,3100.0,215000.0,129000.0,simulator,wii,Nintendo,1.87,1.12,1.32,0.37,4.68
Mario Party 4,2002,"['Hudson Soft', 'Nintendo']",3.5,3000.0,156000.0,113000.0,card & board game,gc,Nintendo,1.13,0.36,0.92,0.07,2.47
Mario Party 3,2000,"['Nintendo', 'Hudson Soft']",3.7,2800.0,168000.0,123000.0,card & board game,n64,Nintendo,0.72,0.16,1.01,0.02,1.91
Prince of Persia,2008,"['Ubisoft Entertainment', 'Ubisoft Montreal']",3.0,2500.0,535000.0,206000.0,"adventure, platform, puzzle",ps3,Ubisoft,0.47,0.41,0.03,0.18,1.08
Prince of Persia,2008,"['Ubisoft Entertainment', 'Ubisoft Montreal']",3.0,2500.0,535000.0,206000.0,"adventure, platform, puzzle",x360,Ubisoft,0.54,0.35,0.02,0.1,1.01
Sonic Rush Adventure,2007,"['Nintendo', 'Sonic Team']",3.5,1900.0,389000.0,208000.0,platform,ds,Sega,0.54,0.49,0.01,0.12,1.17
Destroy All Humans!,2005,"['THQ', 'Pandemic Studios']",3.2,2200.0,414000.0,188000.0,adventure,ps2,THQ,0.78,0.03,0.0,0.13,0.94
Destroy All Humans!,2005,"['THQ', 'Pandemic Studios']",3.2,2200.0,414000.0,188000.0,adventure,xb,THQ,0.34,0.11,0.0,0.02,0.46
Marvel vs. Capcom: Clash of Super Heroes,1998,"['Virgin Interactive Entertainment (Europe) Ltd.', 'Capcom']",3.7,2000.0,143000.0,100000.0,fighting,ps,Capcom,0.43,0.3,0.0,0.05,0.78
Marvel vs. Capcom: Clash of Super Heroes,1998,"['Virgin Interactive Entertainment (Europe) Ltd.', 'Capcom']",3.7,2000.0,143000.0,100000.0,fighting,dc,Capcom,0.0,0.0,0.1,0.0,0.1
Mega Man X6,2001,['Capcom'],2.3,1900.0,461000.0,119000.0,"adventure, platform",ps,Capcom,0.14,0.1,0.16,0.03,0.42
Dragon Ball Z: Budokai Tenkaichi,2005,"['Spike', 'Bandai']",2.9,1700.0,69000.0,29000.0,fighting,ps2,Atari,0.96,0.12,0.54,0.04,1.66
Ape Escape 3,2005,"['SCE Japan Studio', 'Sony Computer Entertainment Europe']",4.3,874000.0,399000.0,231000.0,platform,ps2,Sony Computer Entertainment,0.06,0.05,0.0,0.02,0.13
Toy Story 2: Buzz Lightyear to the Rescue!,1999,"['Activision', ""Traveller's Tales""]",3.4,2300.0,262000.0,117000.0,"adventure, platform",ps,Activision,0.99,0.64,0.0,0.08,1.71
Toy Story 2: Buzz Lightyear to the Rescue!,1999,"['Activision', ""Traveller's Tales""]",3.4,2300.0,262000.0,117000.0,"adventure, platform",n64,Activision,0.71,0.2,0.0,0.01,0.93
Rayman Raving Rabbids,2006,"['Ubisoft Entertainment', 'Ubisoft Montpellier']",2.7,2700.0,191000.0,63000.0,"adventure, platform, puzzle",wii,Ubisoft,1.23,0.07,0.02,0.11,1.44
Rayman Raving Rabbids,2006,"['Ubisoft Entertainment', 'Ubisoft Montpellier']",2.7,2700.0,191000.0,63000.0,"adventure, platform, puzzle",x360,Ubisoft,0.18,0.01,0.0,0.02,0.21
Rayman Raving Rabbids,2006,"['Ubisoft Entertainment', 'Ubisoft Montpellier']",2.7,2700.0,191000.0,63000.0,"adventure, platform, puzzle",ds,Ubisoft,0.13,0.01,0.0,0.01,0.15
Rayman Raving Rabbids,2006,"['Ubisoft Entertainment', 'Ubisoft Montpellier']",2.7,2700.0,191000.0,63000.0,"adventure, platform, puzzle",pc,Ubisoft,0.0,0.01,0.0,0.0,0.01
MadWorld,2009,"['Spike', 'PlatinumGames']",3.5,1100.0,683000.0,441000.0,brawler,wii,Sega,0.46,0.25,0.02,0.07,0.8
Call of Duty 3,2006,"['Activision', 'Treyarch']",2.8,2900.0,239000.0,122000.0,shooter,x360,Activision,1.49,0.93,0.02,0.27,2.71
Call of Duty 3,2006,"['Activision', 'Treyarch']",2.8,2900.0,239000.0,122000.0,shooter,ps3,Activision,0.6,0.63,0.03,0.26,1.52
Call of Duty 3,2006,"['Activision', 'Treyarch']",2.8,2900.0,239000.0,122000.0,shooter,ps2,Activision,0.89,0.03,0.0,0.15,1.07
Warcraft III: The Frozen Throne,2003,"['Blizzard Entertainment', 'Sierra Entertainment']",4.3,2600.0,181000.0,73000.0,"real time strategy, strategy",pc,Activision,0.58,0.87,0.0,0.09,1.54
Scribblenauts,2009,"['5th Cell', 'Konami']",3.2,3200.0,155000.0,80000.0,puzzle,ds,Warner Bros. Interactive Entertainment,1.71,0.32,0.02,0.18,2.22
Rock Band 2,2008,"['MTV Games', 'Harmonix Music Systems']",4.0,2000.0,56000.0,29000.0,music,x360,Electronic Arts,1.78,0.24,0.0,0.18,2.2
Rock Band 2,2008,"['MTV Games', 'Harmonix Music Systems']",4.0,2000.0,56000.0,29000.0,music,ps3,MTV Games,1.13,0.2,0.0,0.16,1.5
Rock Band 2,2008,"['MTV Games', 'Harmonix Music Systems']",4.0,2000.0,56000.0,29000.0,music,wii,MTV Games,0.94,0.01,0.0,0.08,1.03
Rock Band 2,2008,"['MTV Games', 'Harmonix Music Systems']",4.0,2000.0,56000.0,29000.0,music,ps2,MTV Games,0.29,0.23,0.0,0.08,0.59
Armored Core 4,2006,"['FromSoftware', 'Sega']",3.7,252000.0,232000.0,162000.0,fighting,x360,505 Games,0.19,0.01,0.03,0.02,0.25
Armored Core 4,2006,"['FromSoftware', 'Sega']",3.7,252000.0,232000.0,162000.0,fighting,ps3,505 Games,0.09,0.0,0.09,0.01,0.2
Tekken 6,2007,['Bandai Namco Entertainment'],3.4,2300.0,173000.0,96000.0,fighting,ps3,Namco Bandai Games,1.2,0.98,0.17,0.43,2.78
Tekken 6,2007,['Bandai Namco Entertainment'],3.4,2300.0,173000.0,96000.0,fighting,x360,Namco Bandai Games,0.71,0.42,0.05,0.13,1.31
Tekken 6,2007,['Bandai Namco Entertainment'],3.4,2300.0,173000.0,96000.0,fighting,psp,Namco Bandai Games,0.15,0.04,0.1,0.03,0.32
Mortal Kombat 3,1995,['Midway Games'],3.1,1700.0,85000.0,41000.0,fighting,snes,Acclaim Entertainment,1.19,0.29,0.0,0.05,1.53
Mortal Kombat 3,1995,['Midway Games'],3.1,1700.0,85000.0,41000.0,fighting,gen,Acclaim Entertainment,1.03,0.27,0.0,0.04,1.34
Mortal Kombat 3,1995,['Midway Games'],3.1,1700.0,85000.0,41000.0,fighting,ps,Sony Computer Entertainment,0.29,0.2,0.02,0.04,0.55
Crash Nitro Kart,2003,"['Vicarious Visions', 'Universal Interactive Studios']",3.1,1700.0,139000.0,52000.0,racing,ps2,Vivendi Games,0.74,1.01,0.0,0.2,1.95
Crash Nitro Kart,2003,"['Vicarious Visions', 'Universal Interactive Studios']",3.1,1700.0,139000.0,52000.0,racing,gba,Vivendi Games,0.33,0.12,0.0,0.01,0.46
Crash Nitro Kart,2003,"['Vicarious Visions', 'Universal Interactive Studios']",3.1,1700.0,139000.0,52000.0,racing,xb,Vivendi Games,0.24,0.07,0.0,0.01,0.31
Crash Nitro Kart,2003,"['Vicarious Visions', 'Universal Interactive Studios']",3.1,1700.0,139000.0,52000.0,racing,gc,Vivendi Games,0.2,0.05,0.0,0.01,0.26
Tales of Vesperia,2008,"['Namco Tales Studio', 'Bandai Namco Entertainment']",3.9,1100.0,490000.0,199000.0,rpg,x360,Atari,0.32,0.18,0.19,0.05,0.75
Tales of Vesperia,2008,"['Namco Tales Studio', 'Bandai Namco Entertainment']",3.9,1100.0,490000.0,199000.0,rpg,ps3,Namco Bandai Games,0.0,0.0,0.45,0.0,0.45
Mega Man X8,2004,"['Capcom Production Studio 1', 'Capcom']",3.3,1400.0,438000.0,140000.0,"adventure, platform",ps2,Capcom,0.14,0.11,0.0,0.04,0.29
Suikoden,1995,"['Konami Computer Entertainment Tokyo', 'Konami']",3.6,933000.0,776000.0,360000.0,rpg,ps,Konami Digital Entertainment,0.21,0.14,0.21,0.04,0.6
Binary Domain,2012,"['Sega', 'Ryū Ga Gotoku Studios']",3.5,1100.0,598000.0,192000.0,shooter,ps3,Sega,0.09,0.08,0.14,0.03,0.33
Binary Domain,2012,"['Sega', 'Ryū Ga Gotoku Studios']",3.5,1100.0,598000.0,192000.0,shooter,x360,Sega,0.09,0.07,0.02,0.02,0.19
Shin Megami Tensei: Devil Survivor,2009,"['Atlus', 'Ghostlight Ltd.']",3.9,1000.0,667000.0,343000.0,"rpg, strategy, tactical, visual novel",ds,Atlus,0.14,0.0,0.12,0.01,0.27
JoJo's Bizarre Adventure: Eyes of Heaven,2015,"['CyberConnect2', 'Bandai Namco Entertainment']",2.8,1700.0,276000.0,196000.0,"arcade, fighting",ps4,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03
JoJo's Bizarre Adventure: Eyes of Heaven,2015,"['CyberConnect2', 'Bandai Namco Entertainment']",2.8,1700.0,276000.0,196000.0,"arcade, fighting",ps3,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03
Resistance: Fall of Man,2006,"['Insomniac Games', 'Sony Computer Entertainment, Inc. (SCEI)']",3.0,1300.0,280000.0,119000.0,"adventure, shooter",ps3,Sony Computer Entertainment,1.73,1.73,0.14,0.75,4.35
The Simpsons: Road Rage,2001,"['Electronic Arts', 'Fox Interactive']",2.9,1700.0,146000.0,61000.0,racing,ps2,Electronic Arts,2.02,1.17,0.0,0.42,3.61
The Simpsons: Road Rage,2001,"['Electronic Arts', 'Fox Interactive']",2.9,1700.0,146000.0,61000.0,racing,gba,THQ,0.86,0.32,0.0,0.02,1.19
The Simpsons: Road Rage,2001,"['Electronic Arts', 'Fox Interactive']",2.9,1700.0,146000.0,61000.0,racing,xb,Electronic Arts,0.78,0.26,0.0,0.01,1.05
The Simpsons: Road Rage,2001,"['Electronic Arts', 'Fox Interactive']",2.9,1700.0,146000.0,61000.0,racing,gc,Electronic Arts,0.19,0.05,0.0,0.01,0.24
Machinarium,2009,['Amanita Design'],3.7,1600.0,473000.0,242000.0,"adventure, indie, point-and-click, puzzle",pc,Daedalic,0.0,0.09,0.0,0.02,0.11
Tales of Zestiria,2015,"['Bandai Namco Entertainment', 'tri-Crescendo']",2.7,1700.0,1000.0,264000.0,rpg,ps3,Namco Bandai Games,0.05,0.09,0.42,0.03,0.59
Tales of Zestiria,2015,"['Bandai Namco Entertainment', 'tri-Crescendo']",2.7,1700.0,1000.0,264000.0,rpg,ps4,Namco Bandai Games,0.16,0.15,0.02,0.06,0.38
Black,2006,"['Electronic Arts', 'Criterion Games']",3.4,2100.0,359000.0,196000.0,shooter,ps2,Electronic Arts,1.01,0.04,0.03,0.16,1.25
Black,2006,"['Electronic Arts', 'Criterion Games']",3.4,2100.0,359000.0,196000.0,shooter,xb,Electronic Arts,0.31,0.09,0.0,0.01,0.42
Mario Super Sluggers,2008,"['Namco Bandai Games', 'Nintendo']",3.7,1800.0,133000.0,81000.0,sport,wii,Nintendo,1.51,0.0,0.29,0.12,1.93
Worms Armageddon,1999,"['Team17', 'Infogrames Europe']",3.8,2100.0,150000.0,57000.0,"platform, shooter, strategy",ps,Microprose,0.18,0.81,0.0,0.08,1.06
Worms Armageddon,1999,"['Team17', 'Infogrames Europe']",3.8,2100.0,150000.0,57000.0,"platform, shooter, strategy",n64,Infogrames,0.03,0.01,0.0,0.0,0.04
Street Fighter II Turbo,1993,['Capcom'],3.7,1600.0,89000.0,50000.0,fighting,snes,Capcom,1.42,0.51,2.1,0.07,4.1
Tekken 4,2001,"['Namco', 'Namco Hometek']",3.4,1900.0,144000.0,109000.0,fighting,ps2,Namco Bandai Games,1.55,1.27,0.33,0.29,3.44
Mega Man X7,2003,"['Capcom Production Studio 3', 'Capcom']",1.4,1300.0,385000.0,113000.0,"adventure, platform",ps2,Capcom,0.22,0.17,0.14,0.06,0.58
Final Fantasy I & II: Dawn of Souls,2004,"['Square Enix', 'Nintendo']",3.4,1100.0,207000.0,63000.0,rpg,gba,Nintendo,0.64,0.24,0.29,0.02,1.19
Mega Man ZX,2006,"['Inti Creates', 'Capcom']",3.7,1300.0,540000.0,159000.0,"platform, shooter",ds,Capcom,0.18,0.0,0.1,0.02,0.3
Silent Hill 2: Restless Dreams,2001,"['Team Silent', 'Konami']",4.5,514000.0,130000.0,81000.0,adventure,xb,Konami Digital Entertainment,0.21,0.06,0.0,0.01,0.28
Quake II,1997,"['id Software', 'Activision']",3.4,1500.0,469000.0,162000.0,shooter,ps,Activision,0.23,0.16,0.0,0.03,0.41
Quake II,1997,"['id Software', 'Activision']",3.4,1500.0,469000.0,162000.0,shooter,n64,Activision,0.24,0.06,0.0,0.0,0.3
NBA Jam,1993,['Midway'],3.6,847000.0,64000.0,23000.0,sport,gen,Arena Entertainment,1.75,0.25,0.0,0.05,2.05
NBA Jam,1993,['Midway'],3.6,847000.0,64000.0,23000.0,sport,snes,Acclaim Entertainment,1.19,0.16,0.0,0.03,1.39
NBA Jam,1993,['Midway'],3.6,847000.0,64000.0,23000.0,sport,wii,Electronic Arts,0.38,0.03,0.0,0.03,0.43
NBA Jam,1993,['Midway'],3.6,847000.0,64000.0,23000.0,sport,ps2,Acclaim Entertainment,0.2,0.16,0.0,0.05,0.41
NBA Jam,1993,['Midway'],3.6,847000.0,64000.0,23000.0,sport,x360,Electronic Arts,0.27,0.1,0.0,0.03,0.4
NBA Jam,1993,['Midway'],3.6,847000.0,64000.0,23000.0,sport,ps3,Electronic Arts,0.22,0.12,0.0,0.06,0.4
NBA Jam,1993,['Midway'],3.6,847000.0,64000.0,23000.0,sport,xb,Acclaim Entertainment,0.1,0.03,0.0,0.0,0.14
Mario vs. Donkey Kong,2004,"['Nintendo', 'Nintendo Software Technology']",3.3,1500.0,252000.0,92000.0,"platform, puzzle",gba,Nintendo,0.68,0.25,0.21,0.02,1.17
Remember Me,2013,"['Capcom', ""DON'T NOD""]",2.9,1600.0,526000.0,239000.0,"adventure, platform",ps3,Capcom,0.1,0.18,0.0,0.07,0.35
Remember Me,2013,"['Capcom', ""DON'T NOD""]",2.9,1600.0,526000.0,239000.0,"adventure, platform",x360,Capcom,0.1,0.07,0.0,0.02,0.18
Remember Me,2013,"['Capcom', ""DON'T NOD""]",2.9,1600.0,526000.0,239000.0,"adventure, platform",pc,Capcom,0.0,0.05,0.0,0.01,0.06
Alpha Protocol,2010,"['Obsidian Entertainment', 'Sega']",3.3,987000.0,511000.0,182000.0,"rpg, shooter",ps3,Sega,0.19,0.18,0.0,0.07,0.43
Alpha Protocol,2010,"['Obsidian Entertainment', 'Sega']",3.3,987000.0,511000.0,182000.0,"rpg, shooter",x360,Sega,0.23,0.13,0.0,0.04,0.4
Alpha Protocol,2010,"['Obsidian Entertainment', 'Sega']",3.3,987000.0,511000.0,182000.0,"rpg, shooter",pc,Sega,0.0,0.03,0.0,0.01,0.04
Need for Speed: Hot Pursuit,2010,"['Criterion Games', 'Electronic Arts']",3.3,2000.0,182000.0,54000.0,racing,ps3,Electronic Arts,1.05,1.25,0.03,0.48,2.81
Need for Speed: Hot Pursuit,2010,"['Criterion Games', 'Electronic Arts']",3.3,2000.0,182000.0,54000.0,racing,x360,Electronic Arts,1.03,0.98,0.0,0.21,2.22
Need for Speed: Hot Pursuit,2010,"['Criterion Games', 'Electronic Arts']",3.3,2000.0,182000.0,54000.0,racing,wii,Electronic Arts,0.18,0.24,0.0,0.05,0.48
Need for Speed: Hot Pursuit,2010,"['Criterion Games', 'Electronic Arts']",3.3,2000.0,182000.0,54000.0,racing,pc,Electronic Arts,0.12,0.2,0.0,0.06,0.38
Saints Row: Gat Out of Hell,2015,"['Volition', 'Deep Silver']",2.4,2000.0,412000.0,75000.0,"adventure, shooter",ps4,Deep Silver,0.0,0.04,0.0,0.01,0.05
Ratchet & Clank: Size Matters,2007,"['Sony Computer Entertainment, Inc. (SCEI)', 'High Impact Games']",2.8,1500.0,287000.0,115000.0,"adventure, platform, shooter",psp,Sony Computer Entertainment,1.4,1.4,0.1,0.87,3.77
Ratchet & Clank: Size Matters,2007,"['Sony Computer Entertainment, Inc. (SCEI)', 'High Impact Games']",2.8,1500.0,287000.0,115000.0,"adventure, platform, shooter",ps2,Sony Computer Entertainment,0.13,0.1,0.03,0.03,0.29
Mario Power Tennis,2004,"['Nintendo', 'Camelot Software Planning']",3.5,1900.0,146000.0,91000.0,sport,gc,Nintendo,0.58,0.16,0.46,0.03,1.22
Ms. Pac-Man,1982,"['Atari, Inc.', 'General Computer Corporation (GCC)']",3.6,1600.0,45000.0,38000.0,arcade,2600,Atari,1.54,0.1,0.0,0.02,1.65
Gun,2005,"['Activision', 'Rebellion Developments']",3.3,1400.0,276000.0,152000.0,adventure,ps2,Activision,0.98,0.04,0.0,0.16,1.17
Gun,2005,"['Activision', 'Rebellion Developments']",3.3,1400.0,276000.0,152000.0,adventure,xb,Activision,0.38,0.12,0.0,0.02,0.52
Gun,2005,"['Activision', 'Rebellion Developments']",3.3,1400.0,276000.0,152000.0,adventure,gc,Activision,0.14,0.04,0.0,0.0,0.18
Naruto: Ultimate Ninja 3,2005,"['Bandai', 'CyberConnect2']",3.5,1900.0,67000.0,32000.0,fighting,ps2,Atari,0.36,0.01,0.0,0.06,0.44
Superman: The New Superman Adventures,1999,"['Titus Software', 'WB Games']",0.7,859000.0,76000.0,55000.0,"adventure, shooter",n64,Titus,0.33,0.07,0.0,0.0,0.41
The Lord of the Rings: The Two Towers,2002,"['Electronic Arts', 'Hypnos Entertainment']",3.3,1600.0,172000.0,72000.0,"adventure, brawler",ps2,Electronic Arts,1.94,1.95,0.08,0.7,4.67
The Lord of the Rings: The Two Towers,2002,"['Electronic Arts', 'Hypnos Entertainment']",3.3,1600.0,172000.0,72000.0,"adventure, brawler",gba,Electronic Arts,0.53,0.2,0.0,0.01,0.74
The Lord of the Rings: The Two Towers,2002,"['Electronic Arts', 'Hypnos Entertainment']",3.3,1600.0,172000.0,72000.0,"adventure, brawler",xb,Electronic Arts,0.45,0.24,0.0,0.03,0.71
The Lord of the Rings: The Two Towers,2002,"['Electronic Arts', 'Hypnos Entertainment']",3.3,1600.0,172000.0,72000.0,"adventure, brawler",gc,Electronic Arts,0.41,0.11,0.0,0.01,0.53
FIFA 14,2013,"['EA Sports', 'EA Canada']",3.2,2200.0,52000.0,13000.0,sport,ps3,Electronic Arts,0.78,4.32,0.07,1.73,6.9
FIFA 14,2013,"['EA Sports', 'EA Canada']",3.2,2200.0,52000.0,13000.0,sport,x360,Electronic Arts,0.92,2.93,0.01,0.46,4.31
FIFA 14,2013,"['EA Sports', 'EA Canada']",3.2,2200.0,52000.0,13000.0,sport,ps4,Electronic Arts,0.61,1.85,0.11,0.33,2.9
FIFA 14,2013,"['EA Sports', 'EA Canada']",3.2,2200.0,52000.0,13000.0,sport,xone,Electronic Arts,0.41,0.66,0.0,0.12,1.19
FIFA 14,2013,"['EA Sports', 'EA Canada']",3.2,2200.0,52000.0,13000.0,sport,psv,Electronic Arts,0.11,0.25,0.01,0.13,0.5
FIFA 14,2013,"['EA Sports', 'EA Canada']",3.2,2200.0,52000.0,13000.0,sport,pc,Electronic Arts,0.01,0.36,0.0,0.06,0.43
FIFA 14,2013,"['EA Sports', 'EA Canada']",3.2,2200.0,52000.0,13000.0,sport,wii,Electronic Arts,0.0,0.38,0.0,0.05,0.43
FIFA 14,2013,"['EA Sports', 'EA Canada']",3.2,2200.0,52000.0,13000.0,sport,3ds,Electronic Arts,0.0,0.23,0.0,0.03,0.25
FIFA 14,2013,"['EA Sports', 'EA Canada']",3.2,2200.0,52000.0,13000.0,sport,psp,Electronic Arts,0.0,0.16,0.0,0.07,0.23
The Warriors,2005,"['Rockstar Toronto', 'Rockstar Games']",3.9,927000.0,274000.0,191000.0,"brawler, fighting",ps2,Take-Two Interactive,0.44,0.02,0.0,0.07,0.53
The Warriors,2005,"['Rockstar Toronto', 'Rockstar Games']",3.9,927000.0,274000.0,191000.0,"brawler, fighting",xb,Take-Two Interactive,0.21,0.06,0.0,0.01,0.28
The Warriors,2005,"['Rockstar Toronto', 'Rockstar Games']",3.9,927000.0,274000.0,191000.0,"brawler, fighting",psp,Take-Two Interactive,0.23,0.02,0.0,0.03,0.28
Mega Man ZX Advent,2007,"['Inti Creates', 'Capcom']",3.6,976000.0,462000.0,110000.0,"adventure, platform, shooter",ds,Capcom,0.23,0.0,0.09,0.02,0.35
Twisted Metal,1995,"['Eat Sleep Play Inc.', 'Sony Computer Entertainment']",3.1,986000.0,148000.0,81000.0,"fighting, racing, shooter",ps,Sony Computer Entertainment,1.32,0.19,0.0,0.05,1.56
Parasite Eve II,1999,"['Square', 'Square Soft']",3.4,763000.0,657000.0,344000.0,rpg,ps,SquareSoft,0.32,0.22,0.0,0.04,0.58
Tom Clancy's Splinter Cell: Pandora Tomorrow,2004,"['Ubisoft Shanghai', 'Ubisoft Entertainment']",3.4,1000.0,317000.0,123000.0,"shooter, tactical",xb,Ubisoft,0.82,0.59,0.0,0.07,1.48
Tom Clancy's Splinter Cell: Pandora Tomorrow,2004,"['Ubisoft Shanghai', 'Ubisoft Entertainment']",3.4,1000.0,317000.0,123000.0,"shooter, tactical",ps2,Ubisoft,0.52,0.56,0.0,0.17,1.25
Tom Clancy's Splinter Cell: Pandora Tomorrow,2004,"['Ubisoft Shanghai', 'Ubisoft Entertainment']",3.4,1000.0,317000.0,123000.0,"shooter, tactical",gc,Ubisoft,0.06,0.02,0.0,0.0,0.08
Tom Clancy's Splinter Cell: Pandora Tomorrow,2004,"['Ubisoft Shanghai', 'Ubisoft Entertainment']",3.4,1000.0,317000.0,123000.0,"shooter, tactical",gba,Ubisoft,0.05,0.02,0.0,0.0,0.06
Kingdoms of Amalur: Reckoning,2012,"['38 Studios', 'Electronic Arts']",3.2,1200.0,365000.0,106000.0,"brawler, rpg",x360,Electronic Arts,0.55,0.25,0.01,0.07,0.89
Kingdoms of Amalur: Reckoning,2012,"['38 Studios', 'Electronic Arts']",3.2,1200.0,365000.0,106000.0,"brawler, rpg",ps3,Electronic Arts,0.37,0.3,0.09,0.11,0.87
Kingdoms of Amalur: Reckoning,2012,"['38 Studios', 'Electronic Arts']",3.2,1200.0,365000.0,106000.0,"brawler, rpg",pc,Electronic Arts,0.14,0.13,0.0,0.04,0.31
Grand Theft Auto,1997,"['DMA Design', 'Take-Two Interactive']",2.5,1600.0,225000.0,109000.0,"adventure, racing, shooter",ps,Take-Two Interactive,0.79,1.35,0.04,0.14,2.32
Grand Theft Auto,1997,"['DMA Design', 'Take-Two Interactive']",2.5,1600.0,225000.0,109000.0,"adventure, racing, shooter",gba,Take-Two Interactive,0.17,0.06,0.0,0.0,0.24
Sonic the Hedgehog 2,1992,"['Aspect Co. Ltd', 'Sega']",2.8,1400.0,173000.0,45000.0,"adventure, arcade, platform",gen,Sega,4.47,1.2,0.16,0.19,6.03
Guitar Hero 5,2009,"['Activision', 'Neversoft Entertainment']",3.2,1100.0,65000.0,22000.0,music,wii,Activision,0.94,0.49,0.0,0.15,1.58
Guitar Hero 5,2009,"['Activision', 'Neversoft Entertainment']",3.2,1100.0,65000.0,22000.0,music,x360,Activision,0.65,0.37,0.0,0.11,1.14
Guitar Hero 5,2009,"['Activision', 'Neversoft Entertainment']",3.2,1100.0,65000.0,22000.0,music,ps2,Activision,0.28,0.3,0.0,0.54,1.12
Guitar Hero 5,2009,"['Activision', 'Neversoft Entertainment']",3.2,1100.0,65000.0,22000.0,music,ps3,Activision,0.53,0.4,0.0,0.17,1.1
Mighty No. 9,2016,"['Inti Creates', 'Deep Silver']",1.6,907000.0,263000.0,71000.0,"adventure, arcade, platform, shooter",ps4,Deep Silver,0.04,0.0,0.0,0.01,0.05
Mighty No. 9,2016,"['Inti Creates', 'Deep Silver']",1.6,907000.0,263000.0,71000.0,"adventure, arcade, platform, shooter",wiiu,Deep Silver,0.01,0.01,0.0,0.0,0.02
Mighty No. 9,2016,"['Inti Creates', 'Deep Silver']",1.6,907000.0,263000.0,71000.0,"adventure, arcade, platform, shooter",xone,Deep Silver,0.01,0.0,0.0,0.0,0.01
Dragon Ball GT: Final Bout,1997,"['Tose', 'Bandai']",1.8,1200.0,39000.0,23000.0,fighting,ps,Namco Bandai Games,0.02,0.02,0.22,0.02,0.27
